fint,alt,dmax,dmaxu,dv,dvu,geo700,geo850,geo925,hr,idema,inso,lat,lon,nieve,pacutp,pliqt,prec,pres,pres_nmar,psoltp,rviento,stddv,stddvu,stdvv,stdvvu,ta,tamax,tamin,tpr,ts,tss20cm,tss5cm,ubi,vis,vmax,vmaxu,vv,vvu
2020-10-15 15:00:00,807.0,95.0,,49.0,,,,761.6,29.0,9698U,56.0,42.204723,0.8647219999999999,,,0.0,0.0,920.0,,0.0,,,,,,12.1,13.4,12.0,-5.4,11.6,,10.7,TALARN,20.0,8.0,,3.5,
2020-10-15 16:00:00,807.0,50.0,,64.0,,,,761.8,31.0,9698U,38.0,42.204723,0.8647219999999999,,,0.0,0.0,920.0,,0.0,,,,,,11.4,12.4,11.4,-5.1,9.9,,10.8,TALARN,20.0,6.5,,3.7,
2020-10-15 17:00:00,807.0,32.0,,37.0,,,,765.7,37.0,9698U,0.0,42.204723,0.8647219999999999,,,0.0,0.0,920.4,,0.0,,,,,,9.3,11.4,9.3,-4.8,8.2,,10.8,TALARN,20.0,8.0,,3.5,
2020-10-15 18:00:00,807.0,54.0,,36.0,,,,773.1,42.0,9698U,0.0,42.204723,0.8647219999999999,,,0.0,0.0,921.2,,0.0,,,,,,7.9,9.3,7.9,-4.2,6.5,,10.8,TALARN,20.0,7.7,,2.7,
2020-10-15 19:00:00,807.0,37.0,,9.0,,,,778.5,43.0,9698U,0.0,42.204723,0.8647219999999999,,,0.0,0.0,921.8,,0.0,,,,,,6.9,8.0,6.9,-4.8,5.3,,10.8,TALARN,20.0,6.4,,2.3,
2020-10-15 20:00:00,807.0,3.0,,29.0,,,,782.1,42.0,9698U,0.0,42.204723,0.8647219999999999,,,0.0,0.0,922.2,,0.0,,,,,,6.6,7.0,5.8,-5.4,4.8,,10.7,TALARN,20.0,5.6,,2.3,
2020-10-14 21:00:00,807.0,23.0,,27.0,,,,746.5,51.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,918.2,,0.0,,,,,,6.2,6.6,5.3,-3.3,2.0,,11.5,TALARN,20.0,4.7,,0.9,
2020-10-14 22:00:00,807.0,354.0,,35.0,,,,748.5,55.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,918.4,,0.0,,,,,,5.4,6.2,4.9,-3.0,0.9,,11.3,TALARN,20.0,2.5,,0.7,
2020-10-14 23:00:00,807.0,178.0,,3.0,,,,750.4,60.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,918.6,,0.0,,,,,,4.6,5.4,4.1,-2.5,0.7,,11.2,TALARN,20.0,3.5,,2.3,
2020-10-15 00:00:00,807.0,360.0,,231.0,,,,752.4,72.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,918.8,,0.0,,,,,,3.6,5.1,3.4,-1.0,-0.1,,11.1,TALARN,20.0,2.8,,1.3,
2020-10-15 01:00:00,807.0,343.0,,2.0,,,,755.2,69.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,919.1,,0.0,,,,,,2.6,3.6,1.9,-2.5,-0.7,,10.9,TALARN,20.0,2.8,,1.2,
2020-10-15 02:00:00,807.0,346.0,,304.0,,,,754.5,76.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,919.0,,0.0,,,,,,1.8,3.7,1.6,-2.0,-1.0,,10.8,TALARN,20.0,3.5,,0.8,
2020-10-15 03:00:00,807.0,238.0,,129.0,,,,753.4,73.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,918.9,,0.0,,,,,,2.8,3.4,1.7,-1.4,0.1,,10.6,TALARN,20.0,2.5,,0.8,
2020-10-15 04:00:00,807.0,350.0,,350.0,,,,754.3,75.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,919.0,,0.0,,,,,,2.7,2.9,2.2,-1.2,1.4,,10.5,TALARN,20.0,3.1,,1.7,
2020-10-15 05:00:00,807.0,273.0,,282.0,,,,756.8,73.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,919.3,,0.0,,,,,,3.3,3.3,2.7,-1.2,2.0,,10.4,TALARN,20.0,2.3,,1.3,
2020-10-15 06:00:00,807.0,219.0,,235.0,,,,758.8,79.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,919.5,,0.0,,,,,,2.4,3.6,2.4,-1.0,1.9,,10.3,TALARN,20.0,2.3,,1.1,
2020-10-15 07:00:00,807.0,38.0,,31.0,,,,763.1,79.0,9698U,1.0,42.204723,0.864722,,,0.0,0.0,920.0,,0.0,,,,,,2.7,2.7,2.4,-0.5,1.9,,10.2,TALARN,20.0,2.8,,2.4,
2020-10-15 08:00:00,807.0,356.0,,234.0,,,,766.3,69.0,9698U,36.0,42.204723,0.864722,,,0.0,0.0,920.4,,0.0,,,,,,4.9,4.9,2.7,-0.3,6.7,,10.1,TALARN,20.0,2.4,,1.1,
2020-10-15 09:00:00,807.0,85.0,,204.0,,,,767.7,66.0,9698U,44.0,42.204723,0.864722,,,0.0,0.0,920.6,,0.0,,,,,,7.4,7.4,5.0,1.5,10.4,,10.1,TALARN,20.0,2.8,,1.1,
2020-10-15 10:00:00,807.0,196.0,,186.0,,,,765.5,59.0,9698U,56.0,42.204723,0.864722,,,0.0,0.0,920.4,,0.0,,,,,,10.0,10.0,7.4,2.3,15.9,,10.1,TALARN,20.0,3.4,,1.8,
2020-10-15 11:00:00,807.0,170.0,,180.0,,,,760.0,50.0,9698U,60.0,42.204723,0.864722,,,0.0,0.0,919.8,,0.0,,,,,,10.9,11.0,9.7,0.9,17.7,,10.2,TALARN,20.0,5.7,,2.7,
2020-10-15 12:00:00,807.0,177.0,,163.0,,,,756.0,44.0,9698U,54.0,42.204723,0.864722,,,0.0,0.0,919.4,,0.0,,,,,,12.8,13.1,10.3,0.9,16.4,,10.3,TALARN,20.0,4.2,,2.0,
2020-10-15 13:00:00,807.0,317.0,,18.0,,,,755.1,29.0,9698U,60.0,42.204723,0.864722,,,0.0,0.0,919.3,,0.0,,,,,,12.9,14.0,12.2,-4.8,13.5,,10.4,TALARN,20.0,8.1,,2.9,
2020-10-15 14:00:00,807.0,69.0,,88.0,,,,758.7,27.0,9698U,60.0,42.204723,0.864722,,,0.0,0.0,919.7,,0.0,,,,,,13.1,14.1,12.6,-5.4,13.6,,10.6,TALARN,20.0,7.7,,4.7,
2020-10-15 15:00:00,807.0,95.0,,49.0,,,,761.6,29.0,9698U,56.0,42.204723,0.864722,,,0.0,0.0,920.0,,0.0,,,,,,12.1,13.4,12.0,-5.4,11.6,,10.7,TALARN,20.0,8.0,,3.5,
2020-10-15 16:00:00,807.0,50.0,,64.0,,,,761.8,31.0,9698U,38.0,42.204723,0.864722,,,0.0,0.0,920.0,,0.0,,,,,,11.4,12.4,11.4,-5.1,9.9,,10.8,TALARN,20.0,6.5,,3.7,
2020-10-15 17:00:00,807.0,32.0,,37.0,,,,765.7,37.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,920.4,,0.0,,,,,,9.3,11.4,9.3,-4.8,8.2,,10.8,TALARN,20.0,8.0,,3.5,
2020-10-15 18:00:00,807.0,54.0,,36.0,,,,773.1,42.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,921.2,,0.0,,,,,,7.9,9.3,7.9,-4.2,6.5,,10.8,TALARN,20.0,7.7,,2.7,
2020-10-15 19:00:00,807.0,37.0,,9.0,,,,778.5,43.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,921.8,,0.0,,,,,,6.9,8.0,6.9,-4.8,5.3,,10.8,TALARN,20.0,6.4,,2.3,
2020-10-15 20:00:00,807.0,3.0,,29.0,,,,782.1,42.0,9698U,0.0,42.204723,0.864722,,,0.0,0.0,922.2,,0.0,,,,,,6.6,7.0,5.8,-5.4,4.8,,10.7,TALARN,20.0,5.6,,2.3,
